-1960.470590	42.103779
-1960.468772	42.104178
-1960.466953	42.104577
-1960.465135	42.104976
-1960.463317	42.105375
-1960.461499	42.105773
-1960.459681	42.106172
-1960.457863	42.106571
-1960.456045	42.106970
-1960.454228	42.107369
-1960.452410	42.107767
-1960.450593	42.108166
-1960.448776	42.108565
-1960.446959	42.108964
-1960.445142	42.109363
-1960.443325	42.109761
-1960.441508	42.110160
-1960.439692	42.110559
-1960.437875	42.110957
-1960.436059	42.111356
-1960.434243	42.111755
-1960.432427	42.112153
-1960.430611	42.112552
-1960.428795	42.112950
-1960.426980	42.113349
-1960.425164	42.113748
-1960.423349	42.114146
-1960.421533	42.114545
-1960.419718	42.114943
-1960.417903	42.115342
-1960.416088	42.115740
-1960.414273	42.116139
-1960.412459	42.116537
-1960.410644	42.116936
-1960.408830	42.117334
-1960.407016	42.117733
-1960.405201	42.118131
-1960.403387	42.118529
-1960.401574	42.118928
-1960.399760	42.119326
-1960.397946	42.119725
-1960.396133	42.120123
-1960.394319	42.120521
-1960.392506	42.120920
-1960.390693	42.121318
-1960.388880	42.121716
-1960.387067	42.122115
-1960.385254	42.122513
-1960.383441	42.122911
-1960.381629	42.123309
-1960.379816	42.123708
-1960.378004	42.124106
-1960.376192	42.124504
-1960.374380	42.124902
-1960.372568	42.125300
-1960.370756	42.125699
-1960.368944	42.126097
-1960.367133	42.126495
-1960.365321	42.126893
-1960.363510	42.127291
-1960.361699	42.127689
-1960.359888	42.128087
-1960.358077	42.128485
-1960.356266	42.128883
-1960.354455	42.129281
-1960.352644	42.129679
-1960.350834	42.130077
-1960.349024	42.130475
-1960.347213	42.130873
-1960.345403	42.131271
-1960.343593	42.131669
-1960.341783	42.132067
-1960.339973	42.132465
-1960.338164	42.132863
-1960.336354	42.133261
-1960.334545	42.133659
-1960.332736	42.134057
-1960.330926	42.134455
-1960.329117	42.134853
-1960.327308	42.135250
-1960.325500	42.135648
-1960.323691	42.136046
-1960.321882	42.136444
-1960.320074	42.136842
-1960.318265	42.137239
-1960.316457	42.137637
-1960.314649	42.138035
-1960.312841	42.138433
-1960.311033	42.138830
-1960.309226	42.139228
-1960.307418	42.139626
-1960.305610	42.140023
-1960.303803	42.140421
-1960.301996	42.140819
-1960.300188	42.141216
-1960.298381	42.141614
-1960.296574	42.142012
-1960.294768	42.142409
-1960.292961	42.142807
-1960.291154	42.143204
-1960.289348	42.143602
-1960.287541	42.144000
-1960.285735	42.144397
-1960.283929	42.144795
-1960.282123	42.145192
-1960.280317	42.145590
-1960.278511	42.145987
-1960.276706	42.146385
-1960.274900	42.146782
-1960.273095	42.147180
-1960.271289	42.147577
-1960.269484	42.147974
-1960.267679	42.148372
-1960.265874	42.148769
-1960.264069	42.149167
-1960.262265	42.149564
-1960.260460	42.149961
-1960.258655	42.150359
-1960.256851	42.150756
-1960.255047	42.151153
-1960.253242	42.151551
-1960.251438	42.151948
-1960.249634	42.152345
-1960.247831	42.152743
-1960.246027	42.153140
-1960.244223	42.153537
-1960.242420	42.153934
-1960.240616	42.154332
-1960.238813	42.154729
-1960.237010	42.155126
-1960.235207	42.155523
-1960.233404	42.155920
-1960.231601	42.156317
-1960.229798	42.156715
-1960.227996	42.157112
-1960.226193	42.157509
-1960.224391	42.157906
-1960.222589	42.158303
-1960.220786	42.158700
-1960.218984	42.159097
-1960.217182	42.159494
-1960.215381	42.159891
-1960.213579	42.160288
-1960.211777	42.160685
-1960.209976	42.161082
-1960.208174	42.161479
-1960.206373	42.161876
-1960.204572	42.162273
-1960.202771	42.162670
-1960.200970	42.163067
-1960.199169	42.163464
-1960.197368	42.163861
-1960.195568	42.164258
-1960.193767	42.164655
-1960.191967	42.165052
-1960.190167	42.165449
-1960.188366	42.165846
-1960.186566	42.166242
-1960.184766	42.166639
-1960.182966	42.167036
-1960.181167	42.167433
-1960.179367	42.167830
-1960.177568	42.168226
-1960.175768	42.168623
-1960.173969	42.169020
-1960.172170	42.169417
-1960.170371	42.169814
-1960.168572	42.170210
-1960.166773	42.170607
-1960.164974	42.171004
-1960.163175	42.171400
-1960.161377	42.171797
-1960.159578	42.172194
-1960.157780	42.172590
-1960.155982	42.172987
-1960.154183	42.173384
-1960.152385	42.173780
-1960.150588	42.174177
-1960.148790	42.174573
-1960.146992	42.174970
-1960.145194	42.175367
-1960.143397	42.175763
-1960.141600	42.176160
-1960.139802	42.176556
-1960.138005	42.176953
-1960.136208	42.177349
-1960.134411	42.177746
-1960.132614	42.178142
-1960.130818	42.178539
-1960.129021	42.178935
-1960.127224	42.179332
-1960.125428	42.179728
-1960.123632	42.180125
-1960.121835	42.180521
-1960.120039	42.180917
-1960.118243	42.181314
-1960.116447	42.181710
-1960.114652	42.182107
-1960.112856	42.182503
-1960.111060	42.182899
-1960.109265	42.183296
-1960.107469	42.183692
-1960.105674	42.184088
-1960.103879	42.184485
-1960.102084	42.184881
-1960.100289	42.185277
-1960.098494	42.185673
-1960.096699	42.186070
-1960.094905	42.186466
-1960.093110	42.186862
-1960.091316	42.187258
-1960.089521	42.187655
-1960.087727	42.188051
-1960.085933	42.188447
-1960.084139	42.188843
-1960.082345	42.189239
-1960.080551	42.189635
-1960.078757	42.190032
-1960.076964	42.190428
-1960.075170	42.190824
-1960.073377	42.191220
-1960.071583	42.191616
-1960.069790	42.192012
-1960.067997	42.192408
-1960.066204	42.192804
-1960.064411	42.193200
-1960.062618	42.193596
-1960.060825	42.193992
-1960.059033	42.194388
-1960.057240	42.194784
-1960.055448	42.195180
-1960.053656	42.195576
-1960.051863	42.195972
-1960.050071	42.196368
-1960.048279	42.196764
-1960.046487	42.197160
-1960.044695	42.197556
-1960.042904	42.197952
-1960.041112	42.198348
-1960.039321	42.198744
-1960.037529	42.199140
-1960.035738	42.199536
-1960.033947	42.199932
-1960.032156	42.200327
-1960.030365	42.200723
-1960.028574	42.201119
-1960.026783	42.201515
-1960.024992	42.201911
-1960.023201	42.202306
-1960.021411	42.202702
-1960.019621	42.203098
-1960.017830	42.203494
-1960.016040	42.203890
-1960.014250	42.204285
-1960.012460	42.204681
-1960.010670	42.205077
-1960.008880	42.205472
-1960.007090	42.205868
-1960.005301	42.206264
-1960.003511	42.206660
-1960.001722	42.207055
-1959.999932	42.207451
-1959.998143	42.207846
-1959.996354	42.208242
-1959.994565	42.208638
-1959.992776	42.209033
-1959.990987	42.209429
-1959.989198	42.209825
-1959.987410	42.210220
-1959.985621	42.210616
-1959.983833	42.211011
-1959.982044	42.211407
-1959.980256	42.211802
-1959.978468	42.212198
-1959.976680	42.212593
-1959.974892	42.212989
-1959.973104	42.213384
-1959.971316	42.213780
-1959.969528	42.214175
-1959.967741	42.214571
-1959.965953	42.214966
-1959.964166	42.215362
-1959.962378	42.215757
-1959.960591	42.216152
-1959.958804	42.216548
-1959.957017	42.216943
-1959.955230	42.217339
-1959.953443	42.217734
-1959.951656	42.218129
-1959.949870	42.218525
-1959.948083	42.218920
-1959.946297	42.219315
-1959.944510	42.219711
-1959.942724	42.220106
-1959.940938	42.220501
-1959.939152	42.220897
-1959.937366	42.221292
-1959.935580	42.221687
-1959.933794	42.222082
-1959.932008	42.222478
-1959.930223	42.222873
-1959.928437	42.223268
-1959.926652	42.223663
-1959.924867	42.224059
-1959.923081	42.224454
-1959.921296	42.224849
-1959.919511	42.225244
-1959.917726	42.225639
-1959.915941	42.226034
-1959.914156	42.226430
-1959.912372	42.226825
-1959.910587	42.227220
-1959.908803	42.227615
-1959.907018	42.228010
-1959.905234	42.228405
-1959.903450	42.228800
-1959.901666	42.229195
-1959.899881	42.229590
-1959.898098	42.229985
-1959.896314	42.230380
-1959.894530	42.230776
-1959.892746	42.231171
-1959.890963	42.231566
-1959.889179	42.231961
-1959.887396	42.232356
-1959.885612	42.232751
-1959.883829	42.233145
-1959.882046	42.233540
-1959.880263	42.233935
-1959.878480	42.234330
-1959.876697	42.234725
-1959.874914	42.235120
-1959.873132	42.235515
-1959.871349	42.235910
-1959.869567	42.236305
-1959.867784	42.236700
-1959.866002	42.237095
-1959.864220	42.237490
-1959.862438	42.237884
-1959.860655	42.238279
-1959.858873	42.238674
-1959.857092	42.239069
-1959.855310	42.239464
-1959.853528	42.239858
-1959.851747	42.240253
-1959.849965	42.240648
-1959.848184	42.241043
-1959.846402	42.241438
-1959.844621	42.241832
-1959.842840	42.242227
-1959.841059	42.242622
-1959.839278	42.243016
-1959.837497	42.243411
-1959.835716	42.243806
-1959.833935	42.244201
-1959.832155	42.244595
-1959.830374	42.244990
-1959.828594	42.245385
-1959.826813	42.245779
-1959.825033	42.246174
-1959.823253	42.246569
-1959.821473	42.246963
-1959.819693	42.247358
-1959.817913	42.247752
-1959.816133	42.248147
-1959.814353	42.248542
-1959.812574	42.248936
-1959.810794	42.249331
-1959.809015	42.249725
-1959.807235	42.250120
-1959.805456	42.250514
-1959.803677	42.250909
-1959.801897	42.251303
-1959.800118	42.251698
-1959.798339	42.252092
-1959.796561	42.252487
-1959.794782	42.252881
-1959.793003	42.253276
-1959.791224	42.253670
-1959.789446	42.254065
-1959.787667	42.254459
-1959.785889	42.254854
-1959.784111	42.255248
-1959.782333	42.255642
-1959.780554	42.256037
-1959.778776	42.256431
-1959.776998	42.256826
-1959.775221	42.257220
-1959.773443	42.257614
-1959.771665	42.258009
-1959.769888	42.258403
-1959.768110	42.258797
-1959.766333	42.259192
-1959.764555	42.259586
-1959.762778	42.259980
-1959.761001	42.260375
-1959.759224	42.260769
-1959.757447	42.261163
-1959.755670	42.261557
-1959.753893	42.261952
-1959.752116	42.262346
-1959.750339	42.262740
-1959.748563	42.263134
-1959.746786	42.263529
-1959.745010	42.263923
-1959.743234	42.264317
-1959.741457	42.264711
-1959.739681	42.265105
-1959.737905	42.265500
-1959.736129	42.265894
-1959.734353	42.266288
-1959.732577	42.266682
-1959.730802	42.267076
-1959.729026	42.267470
-1959.727250	42.267864
-1959.725475	42.268258
-1959.723699	42.268653
-1959.721924	42.269047
-1959.720149	42.269441
-1959.718374	42.269835
-1959.716598	42.270229
-1959.714823	42.270623
-1959.713049	42.271017
-1959.711274	42.271411
-1959.709499	42.271805
-1959.707724	42.272199
-1959.705950	42.272593
-1959.704175	42.272987
-1959.702401	42.273381
-1959.700626	42.273775
-1959.698852	42.274169
-1959.697078	42.274563
-1959.695304	42.274957
-1959.693530	42.275351
-1959.691756	42.275745
-1959.689982	42.276139
-1959.688208	42.276533
-1959.686434	42.276927
-1959.684661	42.277320
-1959.682887	42.277714
-1959.681114	42.278108
-1959.679340	42.278502
-1959.677567	42.278896
-1959.675794	42.279290
-1959.674021	42.279684
-1959.672248	42.280078
-1959.670475	42.280471
-1959.668702	42.280865
-1959.666929	42.281259
-1959.665156	42.281653
-1959.663383	42.282047
-1959.661611	42.282440
-1959.659838	42.282834
-1959.658066	42.283228
-1959.656293	42.283622
-1959.654521	42.284015
-1959.652749	42.284409
-1959.650977	42.284803
-1959.649205	42.285197
-1959.647433	42.285590
-1959.645661	42.285984
-1959.643889	42.286378
-1959.642117	42.286771
-1959.640346	42.287165
-1959.638574	42.287559
-1959.636803	42.287952
-1959.635031	42.288346
-1959.633260	42.288740
-1959.631489	42.289133
-1959.629718	42.289527
-1959.627947	42.289921
-1959.626175	42.290314
-1959.624405	42.290708
-1959.622634	42.291101
-1959.620863	42.291495
-1959.619092	42.291889
-1959.617322	42.292282
-1959.615551	42.292676
-1959.613781	42.293069
-1959.612010	42.293463
-1959.610240	42.293856
-1959.608470	42.294250
-1959.606699	42.294643
-1959.604929	42.295037
-1959.603159	42.295430
-1959.601389	42.295824
-1959.599619	42.296217
-1959.597850	42.296611
-1959.596080	42.297004
-1959.594310	42.297398
-1959.592541	42.297791
-1959.590771	42.298185
-1959.589002	42.298578
-1959.587233	42.298971
-1959.585463	42.299365
-1959.583694	42.299758
-1959.581925	42.300152
-1959.580156	42.300545
-1959.578387	42.300938
-1959.576618	42.301332
-1959.574849	42.301725
-1959.573081	42.302118
-1959.571312	42.302512
-1959.569544	42.302905
-1959.567775	42.303298
-1959.566007	42.303692
-1959.564238	42.304085
-1959.562470	42.304478
-1959.560702	42.304872
-1959.558934	42.305265
-1959.557166	42.305658
-1959.555398	42.306052
-1959.553630	42.306445
-1959.551862	42.306838
-1959.550094	42.307231
-1959.548326	42.307625
-1959.546559	42.308018
-1959.544791	42.308411
-1959.543024	42.308804
-1959.541257	42.309197
-1959.539489	42.309591
-1959.537722	42.309984
-1959.535955	42.310377
-1959.534188	42.310770
-1959.532421	42.311163
-1959.530654	42.311556
-1959.528887	42.311950
-1959.527120	42.312343
-1959.525353	42.312736
-1959.523587	42.313129
-1959.521820	42.313522
-1959.520054	42.313915
-1959.518287	42.314308
-1959.516521	42.314701
-1959.514755	42.315094
-1959.512988	42.315488
-1959.511222	42.315881
-1959.509456	42.316274
-1959.507690	42.316667
-1959.505924	42.317060
-1959.504159	42.317453
-1959.502393	42.317846
-1959.500627	42.318239
-1959.498861	42.318632
-1959.497096	42.319025
-1959.495330	42.319418
-1959.493565	42.319811
-1959.491800	42.320204
-1959.490034	42.320597
-1959.488269	42.320990
-1959.486504	42.321383
-1959.484739	42.321776
-1959.482974	42.322169
-1959.481209	42.322561
-1959.479444	42.322954
-1959.477679	42.323347
-1959.475915	42.323740
-1959.474150	42.324133
-1959.472386	42.324526
-1959.470621	42.324919
-1959.468857	42.325312
