-1971.081926, 40.154161, -0.000050, 1.514664, 0.000000, 1.000000,-0.000147,0.004198,-0.000024,0.999991
-1968.507123, 40.153157, -0.000045, 1.514516, 1.952022, 0.566021,-0.000144,0.003721,-0.000022,0.999993
-1967.033708, 40.158564, 0.034957, 1.307027, 3.853734, 0.509997,-0.000660,0.007447,0.017481,0.999819
-1965.770821, 40.201870, 0.067355, 1.129846, 5.667042, 0.480898,-0.001108,0.009391,0.033677,0.999388
-1964.661605, 40.265357, 0.098570, 1.013252, 6.953676, 0.309384,-0.001461,0.008746,0.049272,0.998746
-1963.671557, 40.350759, 0.120953, 0.888936, 8.784404, 0.552130,-0.001725,0.009802,0.060448,0.998122
-1962.751299, 40.433986, 0.150514, 0.907931, 10.085640, 0.390873,-0.001807,0.003049,0.075190,0.997163
-1961.802437, 40.548444, 0.175334, 0.913233, 11.947873, 0.595266,-0.001906,-0.000257,0.087554,0.996158
-1960.824179, 40.689907, 0.206950, 0.993456, 13.198474, 0.343293,-0.002003,-0.005842,0.103274,0.994634
-1959.805628, 40.886883, 0.231381, 0.971620, 14.761461, 0.400557,-0.002395,-0.003310,0.115423,0.993308
-1958.785524, 41.116758, 0.258139, 0.942998, 15.922320, 0.278964,-0.002775,-0.001227,0.128708,0.991678
-1957.862088, 41.351687, 0.278403, 0.872945, 17.270165, 0.330354,-0.003243,0.002476,0.138759,0.990318
-1957.004352, 41.582720, 0.300880, 0.834213, 18.449390, 0.302354,-0.003384,0.003114,0.149882,0.988693
-1956.139512, 41.832818, 0.321377, 0.811241, 19.689372, 0.318541,-0.003330,0.002626,0.160005,0.987107
-1955.292338, 42.093689, 0.342619, 0.810756, 21.077308, 0.391462,-0.003135,0.000960,0.170476,0.985356
-1954.469033, 42.360150, 0.366102, 0.849753, 22.375460, 0.362837,-0.002733,-0.002618,0.182023,0.983287
-1953.574643, 42.676951, 0.390160, 0.879164, 23.472613, 0.286632,-0.002606,-0.004035,0.193832,0.981023
-1952.724767, 43.011540, 0.410130, 0.859458, 24.789807, 0.322818,-0.003026,-0.001729,0.203626,0.979043
-1951.865001, 43.370635, 0.432589, 0.844710, 26.177351, 0.355521,-0.003284,-0.000496,0.214612,0.976694
-1951.015109, 43.743020, 0.456407, 0.853426, 27.463018, 0.333714,-0.003179,-0.001311,0.226225,0.974069
-1950.204711, 44.120234, 0.478963, 0.854479, 28.822822, 0.352063,-0.003189,-0.001531,0.237195,0.971456
-1949.362643, 44.536399, 0.502736, 0.862127, 30.257778, 0.383799,-0.003161,-0.001832,0.248724,0.968568
-1948.516781, 44.978623, 0.527677, 0.883037, 31.754895, 0.413031,-0.002988,-0.002889,0.260779,0.965390
