-0.000858, 0.001720, 1.569672, 0.004244, 0.000000, 0.900000,-0.002203,0.002190,0.706706,0.707501
-0.000860, 0.001499, 1.569669, 0.004653, -0.062445, 0.900000,-0.002154,0.002141,0.706705,0.707502
-0.000864, 0.001027, 1.569662, 0.004157, 0.000000, 0.900000,-0.002056,0.002042,0.706703,0.707505
-0.000868, 0.001345, 1.569654, 0.013462, 0.000000, 0.900000,-0.002161,0.002147,0.706699,0.707507
-0.000869, 0.002582, 1.569649, 0.033201, 0.000000, 0.900000,-0.002380,0.002366,0.706697,0.707508
-0.000871, 0.014532, 1.569621, 0.127212, 0.000000, 0.900000,-0.003662,0.003644,0.706682,0.707513
-0.001100, 0.222003, 1.568731, 0.473110, -0.109020, 0.900000,-0.010292,0.010179,0.706303,0.707762
-0.000058, 0.799909, 1.567185, 0.639372, -0.204039, 0.900000,-0.016758,0.016709,0.705633,0.708183
0.002332, 1.455446, 1.566606, 0.657957, -0.245765, 0.900000,-0.020560,0.020581,0.705326,0.708286
0.005295, 2.131752, 1.566687, 0.686208, -0.249515, 0.900000,-0.023191,0.023261,0.705272,0.708175
0.008383, 2.843736, 1.567068, 0.707465, -0.235311, 0.900000,-0.025089,0.025183,0.705341,0.707976
0.011175, 3.526124, 1.567852, 0.698892, -0.198535, 0.900000,-0.025746,0.025852,0.705594,0.707676
0.013500, 4.263214, 1.568407, 0.743267, -0.174223, 0.900000,-0.027642,0.027735,0.705719,0.707409
0.015462, 5.008173, 1.569008, 0.745094, -0.148336, 0.900000,-0.028479,0.028561,0.705899,0.707163
0.016978, 5.758790, 1.569629, 0.764525, -0.117427, 0.900000,-0.029275,0.029344,0.706086,0.706912
0.018055, 6.524273, 1.570215, 0.764600, -0.089280, 0.900000,-0.029756,0.029819,0.706273,0.706685
0.018803, 7.312120, 1.570497, 0.771212, -0.078049, 0.900000,-0.030483,0.030550,0.706341,0.706555
0.019276, 8.075208, 1.570536, 0.763933, -0.080160, 0.900000,-0.030501,0.030518,0.706356,0.706540
0.019404, 8.848736, 1.570829, 0.786571, -0.066789, 0.900000,-0.030995,0.030992,0.706439,0.706416
0.019475, 9.652151, 1.570768, 0.804113, -0.075715, 0.900000,-0.031680,0.031674,0.706387,0.706407
0.018924, 10.465111, 1.569084, 0.810042, -0.172734, 0.900000,-0.032180,0.032052,0.705776,0.706978
0.020657, 11.294379, 1.568180, 0.817981, -0.236240, 0.900000,-0.032713,0.032702,0.705428,0.707271
0.023009, 12.109407, 1.568985, 0.807644, -0.206034, 0.900000,-0.032599,0.032666,0.705713,0.706993
0.024189, 12.918029, 1.570166, 0.816008, -0.150802, 0.900000,-0.032702,0.032720,0.706127,0.706572
